Age,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,CD Account,County
32,181,94596,1,6.0,1,0,0,1,Contra Costa
40,78,94720,4,1.4,2,194,0,0,Alameda
54,79,90025,3,1.6,3,0,0,0,Los Angeles
27,119,90640,1,5.4,1,118,0,0,Los Angeles
63,49,93943,4,1.2,2,109,0,1,Monterey
33,100,94025,1,2.7,2,126,0,0,San Mateo
43,70,90095,3,2.33,1,0,0,0,Los Angeles
57,52,90266,3,0.5,2,0,0,0,Los Angeles
26,12,94591,4,1.0,1,0,0,0,Solano
55,82,93003,4,1.3,3,219,0,0,Ventura
30,34,95351,2,0.3,2,0,0,0,Stanislaus
63,112,93106,4,2.4,3,0,0,0,Santa Barbara
55,42,94115,3,1.0,3,0,0,0,San Francisco
35,83,92122,2,2.2,1,0,0,0,San Diego
45,142,91101,1,1.4,2,0,1,0,Los Angeles
47,199,94720,2,6.67,1,0,0,0,Alameda
31,29,92093,4,1.5,2,121,0,0,San Diego
56,70,91107,3,1.4,3,273,0,0,Los Angeles
49,25,95831,2,0.7,3,0,0,0,Sacramento
53,84,95616,2,1.1,1,0,0,0,Yolo
62,81,95051,3,4.4,1,0,0,0,Santa Clara
63,15,94720,2,0.4,1,0,0,0,Alameda
59,108,90245,4,3.8,2,304,1,0,Los Angeles
40,83,95819,4,2.67,1,0,0,0,Sacramento
42,62,94309,1,0.7,3,170,0,1,Santa Clara
29,134,90095,2,3.3,1,204,0,0,Los Angeles
40,75,94306,3,2.33,1,79,0,0,Santa Clara
31,109,91711,2,2.0,2,341,0,0,Los Angeles
35,152,94112,2,3.0,1,0,0,0,San Francisco
62,83,93940,4,2.4,3,0,0,0,Monterey
51,52,92521,4,1.8,3,0,0,0,Riverside
32,31,90275,2,2.0,3,0,0,0,Los Angeles
27,135,93108,3,2.7,3,449,1,0,Santa Barbara
62,98,94706,1,0.9,1,151,0,0,Alameda
66,14,95814,4,0.6,2,0,0,0,Sacramento
53,64,93407,4,2.6,1,0,0,0,San Luis Obispo
49,109,92780,2,6.8,1,0,0,0,Orange
65,118,94104,1,1.3,1,333,0,1,San Francisco
30,80,91311,4,2.2,2,0,0,0,Los Angeles
60,51,90028,3,1.4,3,0,0,0,Los Angeles
30,115,94611,4,3.8,2,0,1,0,Alameda
54,83,95841,1,2.4,1,0,0,0,Sacramento
54,90,91301,1,0.3,1,0,0,0,Los Angeles
37,28,95616,4,1.7,1,0,0,1,Yolo
32,82,95616,2,2.5,1,221,0,0,Yolo
51,24,94301,3,0.4,1,0,0,0,Santa Clara
46,71,92029,2,1.7,1,0,0,0,San Diego
41,80,91330,1,0.3,1,0,0,0,Los Angeles
62,109,92709,4,1.7,3,0,0,0,Orange
54,140,91711,1,2.9,1,0,0,0,Los Angeles
52,39,92612,4,0.2,2,0,0,0,Orange
51,39,94010,1,1.2,2,98,0,0,San Mateo
61,31,92521,2,0.3,1,0,0,0,Riverside
55,35,93943,3,1.0,3,144,0,0,Monterey
37,44,93109,4,0.2,1,0,0,0,Santa Barbara
64,35,93955,1,0.5,3,0,0,0,Monterey
34,20,95616,2,0.3,1,106,0,0,Yolo
31,10,95616,4,0.7,2,0,0,0,Yolo
42,83,96001,4,2.0,3,0,0,0,Shasta
47,203,95842,2,8.8,1,0,0,0,Sacramento
29,84,93109,3,0.8,1,0,0,0,Santa Barbara
34,41,92096,4,0.8,1,0,0,0,San Diego
36,164,95051,2,7.8,1,0,0,0,Santa Clara
34,152,90089,2,6.5,1,0,0,0,Los Angeles
26,62,94080,4,1.6,1,0,0,0,San Mateo
48,12,94707,4,1.0,1,89,0,0,Alameda
47,28,94061,4,0.6,1,0,0,0,San Mateo
39,52,94720,1,2.0,1,0,0,0,Alameda
62,19,91343,3,1.3,2,97,0,0,Los Angeles
34,35,94304,3,1.3,1,0,0,0,Santa Clara
43,28,95053,4,0.3,1,96,0,0,Santa Clara
55,70,94904,3,2.0,2,0,0,0,Marin
65,140,92093,1,0.9,1,0,0,0,San Diego
57,50,93950,4,2.0,3,0,0,0,Monterey
32,61,94102,3,2.3,1,205,0,0,San Francisco
35,188,92220,2,3.7,2,259,1,0,Riverside
63,178,91768,4,9.0,3,0,1,0,Los Angeles
49,44,94708,4,0.9,2,194,0,0,Alameda
30,69,94305,4,3.4,1,188,0,0,Santa Clara
43,132,90089,1,5.0,1,0,0,0,Los Angeles
39,128,93943,2,3.9,1,196,0,0,Monterey
31,44,95616,4,0.8,1,122,0,0,Yolo
65,44,92038,1,0.5,3,0,0,0,San Diego
34,34,92130,2,2.0,3,0,0,0,San Diego
37,132,90089,2,3.9,1,0,0,0,Los Angeles
62,158,90230,2,2.1,1,0,0,0,Los Angeles
33,83,93943,1,0.1,1,0,0,0,Monterey
48,28,94720,1,1.4,3,75,0,0,Alameda
33,131,90065,3,2.2,3,0,1,0,Los Angeles
45,31,95616,3,0.5,2,0,0,0,Yolo
44,40,92350,4,0.0,2,0,0,0,San Bernardino
37,71,94501,2,1.8,1,127,0,0,Alameda
31,42,93010,2,2.0,3,0,0,0,Ventura
56,35,95211,3,0.1,2,114,0,0,San Joaquin
30,81,94305,2,0.2,1,0,0,0,Santa Clara
61,91,95136,2,2.0,1,0,0,0,Santa Clara
32,129,94720,4,5.2,2,0,1,0,Alameda
51,75,95828,1,2.7,1,0,0,0,Sacramento
26,54,94061,4,0.6,2,230,0,0,San Mateo
31,43,94720,1,1.5,1,0,0,0,Alameda
43,94,94110,4,1.1,2,0,0,0,San Francisco
57,84,93106,4,1.3,3,0,0,0,Santa Barbara
42,34,92653,1,2.0,2,0,0,0,Orange
48,15,94061,4,0.8,1,0,0,0,San Mateo
46,99,90277,2,3.8,3,194,0,0,Los Angeles
33,15,92152,1,0.4,2,82,0,1,San Diego
45,83,94105,4,2.0,3,0,0,0,San Francisco
31,83,94720,4,1.8,3,0,0,0,Alameda
42,143,95630,1,1.7,1,0,0,0,Sacramento
56,81,90401,4,2.6,3,0,0,0,Los Angeles
63,39,91711,1,1.9,2,0,0,0,Los Angeles
42,158,92124,2,0.4,2,277,1,0,San Diego
50,62,90245,1,1.4,3,0,0,0,Los Angeles
31,64,92121,2,0.1,1,0,0,0,San Diego
65,29,90025,1,1.5,2,0,0,0,Los Angeles
60,64,94104,3,2.5,1,0,0,0,San Francisco
34,21,91770,4,0.7,2,0,0,0,Los Angeles
62,142,95112,2,2.8,3,0,1,0,Santa Clara
56,64,93105,3,2.5,1,0,0,0,Santa Barbara
51,40,91401,4,1.8,1,0,0,0,Los Angeles
44,61,94080,3,2.7,2,0,0,0,San Mateo
41,44,92037,1,0.3,3,0,0,0,San Diego
43,78,95670,3,2.67,2,161,0,0,Sacramento
40,125,91304,2,1.9,1,0,0,0,Los Angeles
53,63,94720,2,1.0,3,0,0,0,Alameda
54,54,94550,1,1.6,3,185,0,0,Alameda
36,92,94709,2,0.0,1,184,0,0,Alameda
26,119,95351,2,0.6,1,381,0,0,Stanislaus
35,40,91784,1,2.4,2,0,0,0,San Bernardino
29,41,93105,1,1.0,1,0,0,0,Santa Barbara
35,81,92064,2,0.0,1,0,0,0,San Diego
28,101,95136,3,2.5,1,270,0,0,Santa Clara
48,25,90024,4,0.5,2,0,0,0,Los Angeles
46,55,91016,1,1.5,2,0,0,0,Los Angeles
31,43,92646,1,2.1,3,166,0,0,Orange
40,98,94534,2,1.8,2,98,0,0,Solano
27,112,91330,4,2.3,3,402,0,0,Los Angeles
32,69,93943,4,4.0,3,102,0,0,Monterey
67,79,95616,4,1.7,2,215,0,1,Yolo
45,81,95133,3,2.67,2,251,0,0,Santa Clara
42,139,91101,2,2.9,3,0,1,0,Los Angeles
65,63,94701,3,0.5,2,0,0,0,Alameda
59,102,91763,2,1.4,1,0,0,0,San Bernardino
30,40,92521,4,1.7,2,0,0,0,Riverside
32,44,92886,1,0.3,1,81,0,0,Orange
36,59,94104,3,2.0,1,216,0,0,San Francisco
48,224,93940,2,6.67,1,0,0,1,Monterey
56,64,90245,2,2.3,3,0,0,0,Los Angeles
44,129,96001,2,3.3,1,0,0,0,Shasta
60,43,92697,1,1.4,1,0,0,0,Orange
51,12,92834,3,0.4,1,0,0,1,Orange
34,53,94107,3,2.6,2,0,0,0,San Francisco
45,39,93305,2,2.1,3,0,0,0,Kern
47,65,93943,1,0.0,1,0,0,0,Monterey
29,18,94122,1,0.4,3,94,0,0,San Francisco
52,55,94596,1,1.6,3,0,0,0,Contra Costa
61,60,90245,1,2.5,3,0,0,0,Los Angeles
40,42,91330,2,0.3,1,187,0,0,Los Angeles
33,111,90245,2,1.3,1,0,0,0,Los Angeles
33,62,94596,1,1.0,1,0,0,0,Contra Costa
52,44,94025,2,0.8,3,148,0,0,San Mateo
40,69,95348,1,1.5,3,0,0,0,Merced
45,62,92064,3,0.8,3,172,0,0,San Diego
27,35,94080,1,1.8,2,0,0,0,San Mateo
38,91,92037,1,2.8,1,0,0,0,San Diego
50,12,92121,1,0.2,1,96,0,0,San Diego
41,89,94608,3,0.1,1,292,0,0,Alameda
60,65,90024,4,1.7,2,0,0,0,Los Angeles
64,179,90024,2,4.5,3,400,1,0,Los Angeles
34,82,93106,2,1.5,3,0,0,1,Santa Barbara
30,48,95812,1,1.2,1,0,0,0,Sacramento
31,20,95616,4,1.5,2,0,0,0,Yolo
41,91,90502,1,2.8,3,330,0,0,Los Angeles
61,122,94609,2,6.0,1,0,0,0,Alameda
42,22,90717,1,1.4,3,0,0,0,Los Angeles
48,43,94301,2,1.3,1,0,0,0,Santa Clara
59,38,90291,4,1.7,1,0,0,0,Los Angeles
57,61,92115,3,2.67,1,0,0,0,San Diego
37,33,91773,4,0.4,2,0,0,0,Los Angeles
53,145,95605,1,2.9,1,345,0,0,Yolo
53,170,95003,1,1.0,1,0,0,0,Santa Cruz
26,55,94305,3,0.7,2,0,0,0,Santa Clara
39,40,91302,1,2.5,3,0,0,0,Los Angeles
35,68,94923,2,0.0,1,126,0,0,Sonoma
59,53,90034,3,2.5,1,0,0,0,Los Angeles
43,63,95616,3,0.8,3,0,0,0,Yolo
39,123,91604,2,2.2,1,92,0,0,Los Angeles
49,13,95929,2,0.0,1,0,0,0,Butte
47,12,92110,4,0.2,1,102,0,0,San Diego
41,53,93727,2,2.5,1,102,0,0,Fresno
57,79,94588,1,2.7,2,294,0,0,Alameda
42,89,90095,1,0.1,2,170,0,0,Los Angeles
61,188,91360,1,9.3,2,0,1,0,Ventura
56,62,91320,3,1.4,3,0,0,0,Ventura
29,123,92821,3,5.6,3,428,1,0,Orange
32,119,94710,4,5.0,3,0,1,0,Alameda
37,123,94304,4,3.1,2,253,1,1,Santa Clara
31,23,93407,1,0.4,2,0,0,0,San Luis Obispo
38,62,94143,1,1.5,3,255,0,0,San Francisco
40,69,92870,3,2.1,1,106,0,0,Orange
61,124,94611,2,3.9,1,0,0,0,Alameda
50,52,93555,4,0.1,3,0,0,0,Kern
32,134,93108,2,3.1,1,0,0,0,Santa Barbara
62,58,94501,1,0.8,2,0,0,0,Alameda
62,45,90033,3,0.5,2,200,0,0,Los Angeles
40,75,95449,4,1.1,2,0,0,0,Mendocino
59,23,90009,4,0.4,2,78,0,0,Los Angeles
43,123,91107,3,1.3,1,0,1,0,Los Angeles
62,48,92028,3,2.2,1,0,0,0,San Diego
48,145,95482,1,0.3,1,140,0,0,Mendocino
29,31,93014,1,1.0,3,0,0,0,Santa Barbara
58,38,93106,3,2.2,3,0,0,0,Santa Barbara
43,78,94025,4,1.9,3,0,0,0,San Mateo
39,94,91941,2,1.9,1,0,0,0,San Diego
33,84,95051,1,2.9,3,0,0,0,Santa Clara
40,22,94306,1,0.6,3,0,0,0,Santa Clara
28,78,93108,4,0.2,1,0,0,0,Santa Barbara
38,75,94305,3,2.33,2,0,0,0,Santa Clara
65,71,95060,3,2.2,1,0,0,0,Santa Cruz
35,24,95616,1,0.5,3,0,0,0,Yolo
29,112,94998,2,4.33,1,0,0,0,Marin
61,53,90064,1,2.8,2,167,0,0,Los Angeles
46,41,94305,1,0.5,3,0,0,0,Santa Clara
50,25,91330,1,0.5,2,0,0,0,Los Angeles
60,42,90277,4,2.5,2,194,0,0,Los Angeles
54,51,94309,3,1.0,2,113,0,1,Santa Clara
43,19,92325,2,0.3,2,0,0,0,San Bernardino
38,90,93010,2,0.0,1,258,0,1,Ventura
46,89,92866,4,1.4,2,0,0,0,Orange
64,22,92691,3,0.5,1,0,0,1,Orange
39,93,93555,4,3.6,3,0,1,0,Kern
34,18,95741,4,0.3,1,0,0,0,Sacramento
65,32,90095,1,1.1,3,120,0,0,Los Angeles
38,182,92152,3,2.6,3,0,1,1,San Diego
62,19,95833,2,0.2,3,0,0,0,Sacramento
59,85,91330,1,3.4,3,0,1,1,Los Angeles
49,90,92709,4,1.4,2,0,0,0,Orange
57,59,95014,2,3.7,1,134,0,0,Santa Clara
64,84,94571,1,2.0,1,0,0,0,Solano
47,95,93311,2,3.9,2,0,1,0,Kern
30,13,93555,3,0.9,3,0,0,0,Kern
42,88,92675,4,0.8,1,0,0,0,Orange
53,34,92697,2,0.6,3,0,0,0,Orange
50,11,94501,4,0.6,3,0,0,0,Alameda
62,80,94545,4,1.7,2,0,0,0,Alameda
34,41,94102,1,1.33,1,0,0,0,San Francisco
47,90,90245,2,0.8,3,0,0,0,Los Angeles
62,93,93003,3,3.0,3,0,1,1,Ventura
61,81,94709,4,1.9,2,0,0,0,Alameda
59,60,94015,2,2.8,1,0,0,0,San Mateo
47,39,92612,3,0.6,2,0,0,0,Orange
65,22,92507,3,0.7,2,0,0,0,Riverside
56,32,95827,2,0.8,1,79,0,0,Sacramento
56,28,92130,1,1.2,3,0,0,0,San Diego
31,35,91745,2,1.0,2,0,0,0,Los Angeles
61,154,94555,3,7.5,3,351,1,1,Alameda
42,189,91605,2,7.6,1,0,0,0,Los Angeles
44,40,94618,4,1.9,3,84,0,0,Alameda
47,88,94304,2,1.7,2,0,0,0,Santa Clara
30,124,91320,2,0.6,1,0,0,0,Ventura
62,23,91304,2,0.3,3,0,0,0,Los Angeles
56,23,94720,4,0.7,1,0,0,0,Alameda
53,173,91614,4,2.7,1,427,1,0,Los Angeles
59,161,94301,1,2.9,1,160,0,0,Santa Clara
62,28,95020,3,0.7,2,0,0,0,Santa Clara
58,191,93943,4,5.2,3,194,1,0,Monterey
40,42,90638,2,0.3,1,106,0,0,Los Angeles
35,81,94234,4,4.0,3,0,0,0,Sacramento
51,175,90089,3,0.7,1,312,1,0,Los Angeles
41,82,94720,3,0.1,1,0,0,0,Alameda
51,53,94114,1,1.8,3,0,0,0,San Francisco
27,142,92038,3,5.5,1,0,1,0,San Diego
46,42,93727,4,1.9,3,0,0,0,Fresno
46,64,94117,4,2.9,1,189,0,0,San Francisco
31,90,94301,2,1.3,1,0,0,0,Santa Clara
58,44,92354,1,0.8,2,0,0,0,San Bernardino
42,29,91320,1,0.3,3,0,0,0,Ventura
59,93,94301,2,1.6,1,0,0,0,Santa Clara
54,69,93117,3,1.4,3,132,0,0,Santa Barbara
35,82,94022,2,1.7,2,0,0,0,Santa Clara
34,180,93955,2,6.5,3,0,1,1,Monterey
46,13,93117,2,0.7,3,0,0,0,Santa Barbara
52,72,91335,1,0.0,1,178,0,0,Los Angeles
55,54,91367,3,1.7,1,0,0,0,Los Angeles
34,104,92152,1,4.6,1,0,0,0,San Diego
57,44,90266,2,1.9,2,157,0,0,Los Angeles
45,40,95060,1,0.2,1,0,0,1,Santa Cruz
29,190,92612,2,4.5,1,246,0,0,Orange
49,64,94588,4,2.6,1,0,0,0,Alameda
36,9,90266,2,0.3,2,99,0,0,Los Angeles
57,38,94720,4,0.7,2,0,0,0,Alameda
43,82,94114,1,5.2,1,79,0,0,San Francisco
27,48,90049,2,1.6,3,119,0,0,Los Angeles
54,82,94122,4,2.6,3,294,0,0,San Francisco
53,14,94590,2,1.0,2,83,0,0,Solano
55,162,93105,1,2.9,1,0,0,0,Santa Barbara
43,54,94608,2,1.7,1,0,0,0,Alameda
35,90,94720,2,0.0,1,0,0,0,Alameda
59,64,94116,4,1.7,1,0,0,0,San Francisco
42,65,93460,3,2.1,3,0,0,0,Santa Barbara
51,113,91320,2,6.3,1,0,0,0,Ventura
57,38,90740,2,2.1,3,0,0,0,Orange
39,65,92037,1,1.5,3,0,0,0,San Diego
53,39,91330,4,1.5,3,0,0,0,Los Angeles
31,174,93023,2,6.7,1,0,0,0,Ventura
33,59,91040,2,1.75,3,0,0,0,Los Angeles
38,43,95053,2,1.7,1,0,0,0,Santa Clara
47,24,94108,2,0.1,3,0,0,0,San Francisco
63,50,94402,1,0.0,2,166,0,0,San Mateo
44,68,94305,1,3.7,3,0,0,0,Santa Clara
61,61,94122,3,2.0,3,0,0,0,San Francisco
52,21,94025,4,0.5,2,0,0,0,San Mateo
59,21,95035,2,0.5,2,0,0,0,Santa Clara
56,31,94596,4,1.3,1,0,0,0,Contra Costa
58,70,94720,4,0.7,1,0,0,0,Alameda
30,25,94304,3,1.0,2,135,0,0,Santa Clara
42,78,92521,1,1.0,3,0,0,0,Riverside
51,19,92120,1,0.2,1,0,0,0,San Diego
60,23,94608,1,0.3,3,0,0,0,Alameda
30,40,90601,4,0.8,1,0,0,0,Los Angeles
49,22,92220,1,0.3,3,0,0,0,Riverside
36,58,91320,1,3.6,2,0,0,0,Ventura
65,75,90036,3,2.2,1,0,0,0,Los Angeles
60,155,92521,1,1.5,3,0,1,0,Riverside
32,83,90036,4,2.2,2,0,0,0,Los Angeles
46,99,94302,3,1.1,1,0,0,0,Santa Clara
60,59,94124,1,0.0,2,0,0,0,San Francisco
28,53,94609,3,2.4,2,0,0,0,Alameda
50,11,93106,4,0.2,1,0,0,0,Santa Barbara
52,179,94583,4,4.2,3,0,1,0,Contra Costa
30,85,94234,4,2.1,3,0,0,0,Sacramento
32,122,94025,2,1.3,1,0,0,0,San Mateo
40,171,94539,2,3.3,1,0,0,0,Alameda
49,138,93111,2,2.2,2,0,1,0,Santa Barbara
53,8,95616,4,0.4,3,0,0,0,Yolo
42,59,94105,4,0.4,1,0,0,0,San Francisco
38,49,90740,3,2.8,1,0,0,0,Orange
60,92,95670,2,2.0,1,0,0,0,Sacramento
27,75,90032,4,0.0,1,0,0,0,Los Angeles
61,60,92831,1,2.8,2,0,0,0,Orange
27,41,90254,2,1.7,2,0,0,0,Los Angeles
45,40,93460,3,0.6,2,0,0,0,Santa Barbara
41,81,94305,2,0.4,1,146,0,0,Santa Clara
44,52,94143,1,0.8,3,196,0,0,San Francisco
38,25,95616,4,1.0,1,0,0,0,Yolo
39,139,91801,1,3.4,1,353,0,0,Los Angeles
48,54,93106,1,1.2,2,0,0,0,Santa Barbara
47,81,94123,1,2.9,1,0,0,0,San Francisco
64,73,94025,3,2.2,1,0,0,0,San Mateo
66,59,95617,3,2.4,1,0,0,0,Yolo
43,21,95351,3,1.5,1,0,0,0,Stanislaus
34,65,95014,3,0.7,2,104,0,0,Santa Clara
28,41,93118,3,1.1,2,161,0,0,Santa Barbara
52,52,92126,4,0.1,3,121,0,0,San Diego
45,84,94131,4,1.1,2,180,0,0,San Francisco
39,18,92037,4,0.2,3,0,0,0,San Diego
40,34,93561,1,0.7,1,0,0,0,Kern
30,85,92624,4,1.8,3,0,0,0,Orange
49,23,94080,1,1.4,3,0,0,0,San Mateo
53,65,91711,4,2.8,2,0,0,0,Los Angeles
56,195,90089,1,2.9,1,0,0,0,Los Angeles
50,40,93460,4,2.6,1,89,0,0,Santa Barbara
53,141,90064,2,0.2,3,0,1,0,Los Angeles
60,95,94104,2,0.7,2,322,0,0,San Francisco
58,23,90095,3,1.3,2,131,0,0,Los Angeles
43,82,95758,2,1.8,2,0,0,0,Sacramento
46,53,93555,4,1.9,3,0,0,0,Kern
29,10,91320,4,0.4,1,87,0,0,Ventura
56,75,91910,1,1.9,2,125,0,0,San Diego
48,23,94534,4,0.4,2,122,0,0,Solano
61,133,90266,1,2.6,1,0,0,0,Los Angeles
41,129,94720,1,3.4,1,0,0,0,Alameda
35,85,92154,4,0.1,2,131,0,0,San Diego
48,168,95929,2,2.8,1,308,0,0,Butte
43,83,92691,4,2.0,3,0,0,0,Orange
37,52,93943,2,1.1,2,0,0,0,Monterey
47,114,95819,1,0.6,1,0,0,1,Sacramento
29,81,95827,1,2.9,3,0,0,0,Sacramento
63,32,94015,1,1.5,2,0,0,0,San Mateo
43,63,94118,3,2.1,3,0,0,0,San Francisco
57,70,90024,3,1.6,3,0,0,0,Los Angeles
55,20,94720,2,0.3,1,0,0,0,Alameda
47,138,91367,2,3.3,1,0,0,0,Los Angeles
58,63,94305,4,1.6,2,0,0,0,Santa Clara
53,85,95814,1,1.3,3,118,0,0,Sacramento
59,180,96008,2,6.5,2,0,1,1,Shasta
46,80,95747,4,2.0,3,0,0,0,Placer
41,53,93106,1,0.7,3,0,0,0,Santa Barbara
46,72,92009,2,1.7,2,75,0,0,San Diego
44,123,95841,3,5.9,1,0,1,1,Sacramento
44,91,91361,2,0.8,3,0,0,0,Ventura
50,148,94608,2,6.8,1,0,0,0,Alameda
51,163,94305,2,1.3,3,0,1,0,Santa Clara
55,28,90291,4,0.1,3,149,0,0,Los Angeles
37,193,92780,1,8.6,1,0,0,0,Orange
34,22,94545,3,0.9,3,0,0,0,Alameda
59,74,92780,4,0.7,1,0,0,0,Orange
45,70,94305,4,1.9,3,0,0,0,Santa Clara
30,11,95054,1,0.1,2,0,0,0,Santa Clara
32,61,94703,3,2.6,2,0,0,0,Alameda
61,41,94704,1,0.8,1,0,0,0,Alameda
54,108,94110,4,1.9,2,0,1,0,San Francisco
35,23,90058,4,1.1,3,0,0,0,Los Angeles
63,135,91768,2,3.8,3,183,1,0,Los Angeles
66,30,95133,2,0.7,3,86,0,0,Santa Clara
48,144,94025,4,3.5,2,0,1,0,San Mateo
60,139,95020,4,0.4,1,0,1,0,Santa Clara
41,143,90059,2,2.7,3,209,1,0,Los Angeles
31,44,93561,1,1.2,1,0,0,0,Kern
58,49,94521,4,2.5,2,0,0,0,Contra Costa
67,75,90041,4,0.1,2,182,0,0,Los Angeles
35,43,93943,2,0.3,1,0,0,0,Monterey
40,59,91335,3,0.5,3,0,0,0,Los Angeles
42,154,93955,3,4.9,1,0,1,1,Monterey
44,75,95131,1,0.7,3,0,0,0,Santa Clara
47,75,93106,1,2.6,2,0,0,0,Santa Barbara
59,88,91311,2,1.6,1,278,0,0,Los Angeles
29,91,94122,1,3.4,3,0,1,0,San Francisco
36,11,92008,1,0.67,3,0,0,1,San Diego
47,22,90024,1,0.4,3,0,0,0,Los Angeles
55,49,92691,2,0.8,3,220,0,0,Orange
41,140,94542,1,3.5,1,342,0,0,Alameda
51,99,90277,2,2.4,2,0,0,0,Los Angeles
26,82,91950,2,2.5,1,199,0,0,San Diego
33,10,90005,4,1.0,1,81,0,0,Los Angeles
30,109,94305,4,2.2,2,103,0,0,Santa Clara
30,45,90041,4,1.3,3,0,0,0,Los Angeles
45,93,91116,2,1.7,2,0,0,0,Los Angeles
40,89,95814,3,3.9,2,216,1,1,Sacramento
42,39,91711,3,1.0,2,132,0,0,Los Angeles
50,21,91768,1,0.2,1,89,0,0,Los Angeles
62,31,95008,3,0.2,1,0,0,0,Santa Clara
63,31,95819,1,0.5,3,0,0,0,Sacramento
43,52,95054,4,2.2,2,0,0,0,Santa Clara
49,13,95814,1,0.9,3,0,0,0,Sacramento
51,21,90840,2,0.4,3,76,0,0,Los Angeles
61,50,96003,4,1.7,1,189,0,0,Shasta
43,81,90630,4,0.2,3,0,0,0,Orange
43,74,94035,4,1.9,1,0,0,0,Santa Clara
61,89,93109,3,0.5,1,0,0,0,Santa Barbara
35,82,95064,3,0.9,2,0,0,0,Santa Cruz
59,88,93106,4,1.9,2,0,0,0,Santa Barbara
40,61,91711,3,2.1,3,0,0,0,Los Angeles
61,139,95133,2,3.9,1,0,0,0,Santa Clara
48,29,93711,1,1.3,2,0,0,0,Fresno
37,51,93305,3,2.1,1,0,0,0,Kern
56,58,95064,1,1.8,3,241,0,0,Santa Cruz
35,21,91125,2,1.4,3,125,0,0,Los Angeles
35,43,95819,2,1.67,2,0,0,0,Sacramento
40,104,94301,2,1.8,2,0,0,0,Santa Clara
50,9,94109,1,0.5,2,98,0,0,San Francisco
49,39,91125,3,1.9,2,0,0,0,Los Angeles
46,89,94303,1,2.7,1,0,0,1,Santa Clara
64,21,94028,2,0.3,3,0,0,0,San Mateo
60,173,90059,3,3.1,3,0,1,0,Los Angeles
45,29,95051,1,0.3,3,105,0,0,Santa Clara
52,43,94005,4,0.2,2,0,0,0,San Mateo
58,30,90066,3,0.4,2,0,0,0,Los Angeles
54,39,94806,4,0.1,3,0,0,0,Contra Costa
48,83,90028,2,0.4,3,248,0,0,Los Angeles
51,58,93106,3,0.7,2,223,0,0,Santa Barbara
53,8,94709,1,0.5,2,0,0,0,Alameda
57,39,95929,3,1.0,3,0,0,0,Butte
43,204,91902,2,8.8,1,0,0,0,San Diego
37,45,94591,1,1.8,1,0,0,0,Solano
32,111,90277,1,3.8,1,0,0,0,Los Angeles
34,83,95060,2,2.0,2,148,0,0,Santa Cruz
54,83,94596,1,3.0,3,0,0,0,Contra Costa
62,115,92093,2,2.8,1,202,0,0,San Diego
56,60,93106,1,1.8,3,227,0,0,Santa Barbara
39,53,94116,1,1.8,1,0,0,0,San Francisco
32,134,95929,2,3.3,1,0,0,0,Butte
50,91,93555,1,0.8,3,0,0,0,Kern
27,91,92173,2,0.2,1,0,0,0,San Diego
37,128,91342,2,3.9,1,0,0,0,Los Angeles
60,78,90401,3,4.4,1,0,0,0,Los Angeles
43,161,92093,2,7.6,1,464,0,0,San Diego
62,60,92182,3,2.2,3,0,0,0,San Diego
39,161,95064,1,4.1,1,509,0,0,Santa Cruz
34,40,95054,4,2.0,2,0,0,0,Santa Clara
46,68,94720,1,0.2,2,0,0,0,Alameda
46,74,94550,3,0.7,1,0,0,0,Alameda
51,55,92121,3,2.0,2,93,0,0,San Diego
44,145,90630,1,3.5,1,0,0,0,Orange
60,24,94920,1,1.5,2,0,0,0,Marin
65,10,90210,1,0.8,2,0,0,0,Los Angeles
58,138,90720,2,3.9,1,0,0,0,Orange
37,63,91942,4,2.1,3,0,0,0,San Diego
52,54,90041,4,0.1,3,0,0,0,Los Angeles
42,62,95064,3,0.9,3,0,0,0,Santa Cruz
54,81,91107,1,0.1,3,0,0,0,Los Angeles
54,61,90601,3,3.0,2,0,0,0,Los Angeles
51,68,91711,1,1.6,3,0,0,0,Los Angeles
59,78,90095,2,2.8,1,0,0,0,Los Angeles
41,165,91311,2,7.6,1,157,0,0,Los Angeles
43,48,95762,3,2.2,2,0,0,0,El Dorado
52,155,92660,3,7.2,2,0,1,0,Orange
52,158,94920,2,3.7,3,251,1,0,Marin
57,52,94105,1,1.4,1,0,0,0,San Francisco
53,18,92507,4,0.8,1,0,0,0,Riverside
58,42,92093,4,1.7,1,0,0,0,San Diego
59,18,94542,2,0.2,3,0,0,0,Alameda
57,40,94304,2,0.3,1,0,0,1,Santa Clara
27,44,93943,4,0.6,2,0,0,1,Monterey
42,11,94015,1,0.2,1,87,0,0,San Mateo
52,194,91902,2,5.7,2,0,1,0,San Diego
49,108,95616,2,2.4,2,0,0,0,Yolo
47,12,92518,4,0.5,2,0,0,0,Riverside
45,19,93117,3,1.5,1,94,0,0,Santa Barbara
25,150,92507,1,6.33,1,0,0,0,Riverside
47,89,92647,4,1.9,3,0,0,0,Orange
44,83,95812,2,3.8,3,0,0,0,Sacramento
30,79,91380,4,2.0,2,0,0,0,Los Angeles
63,102,95616,4,3.4,2,0,0,0,Yolo
40,138,92612,1,3.5,1,0,0,0,Orange
56,51,92028,3,1.7,1,0,0,0,San Diego
39,80,94608,2,1.8,2,86,0,0,Alameda
